title,author,date,url,body,attaches
关于更改2020-2021学年秋季学期期初本科教学工作会议时间的通知,综合科,2020-09-27,https://jwch.fzu.edu.cn/info/1035/7270.htm,各学院及相关单位：原定于2020年9月29日（星期二）15:00在旗山校区行政南楼123会议室召开的全校期初本科教学工作会议，因故改为2020年9月29日16:00召开，其它事项不变，请各单位负责通知参会人员。福州大学教务处2020年9月27日,[]
关于2020级福州大学本科生学生证信息采集的通知,综合科,2020-09-27,https://jwch.fzu.edu.cn/info/1035/7272.htm,各学院：为尽快给2020级本科生办理学生证及其火车票优惠卡，现将相关通知公布如下：一、2020级新生（含厦门工艺美术学院新生）根据实际家庭住址填写火车优惠区间信息。请务必填写正确的“乘车目的站点”（乘车站点名称请上铁路客户服务中心查询），乘车站点一经确认原则上不允许变更。二、学生证附卡系统使用说明。请在福州大学教务处网页(http://jwch.fzu.edu.cn/)登陆本科教学管理系统，登陆后进入学生证及附卡系统中完善本人电话、家庭地址、目的站点。请在2020年10月16日前登录学生证及附卡系统，如实填写学生信息采集内容并保存。逾期视为自动放弃，不予受理。联系电话：22866855联系人:樊  妍福州大学教务处2020年9月27日,[]
关于做好2020-2021学年第二学期排课准备工作的通知,教学运行,2020-09-27,https://jwch.fzu.edu.cn/info/1036/7344.htm,各学院:我校2020-2021学年第二学期排课工作即将开始，请各学院做好排课准备工作，认真核对各年级、各专业的教学计划，落实开课安排，并于10月11日前在本科教学管理系统中开出2020-2021学年第二学期开课通知单，以保证第一阶段公共课课程安排的顺利进行。教务处注册中心2019.9.27,[]
关于更改2020-2021学年秋季学期期初本科教学工作会议时间的通知,综合科,2020-09-27,https://jwch.fzu.edu.cn/info/1035/11514.htm,各学院及相关单位：原定于2020年9月29日（星期二）15:00在旗山校区行政南楼123会议室召开的全校期初本科教学工作会议，因故改为2020年9月29日16:00召开，其它事项不变，请各单位负责通知参会人员。福州大学教务处2020年9月27日,[]
关于召开2020-2021学年秋季学期期初本科教学工作会议的通知,综合科,2020-09-25,https://jwch.fzu.edu.cn/info/1035/7268.htm,各学院及相关单位：兹定于2020年9月29日（星期二）15:00在旗山校区行政南楼123会议室召开全校期初本科教学工作会议。请各学院分管教学院长、教学办主任、教学干事、校教学督导组负责人届时参加。请各学院教学干事负责通知本学院参会人员。福州大学教务处2020年9月25日,[]
关于公布参加2020级数理综合班选拔面试学生名单的通知,教研教改,2020-09-23,https://jwch.fzu.edu.cn/info/1037/8179.htm,各有关学院：根据《福州大学关于开展2020级“数理综合班”招生工作的通知》（校教〔2020〕25号）文件精神，学校组织全校2020级高考理科新生自愿报名并参加选拔考试，现综合高考成绩和选拔笔试成绩决定80名学生(名单附后)参加2020级数理综合班选拔面试。选拔面试时间：9月23日18:00开始；地点：旗山校区，物理与信息工程学院303，305等；铜盘校区、工艺美院，线上面试，具体方式由学院另行通知。请有关学院负责通知到位。附件：《参加2020级数理综合班选拔面试学生名单》教 务 处2020年9月23日参加2020级数理综合班选拔面试学生名单序号学号姓名学院名称专业名称1182000206郭东晨材料科学与工程学院材料科学与工程2182000401曹骏飞材料科学与工程学院材料科学与工程3182000413林达聪材料科学与工程学院材料科学与工程4182000409黄浩德材料科学与工程学院材料科学与工程5182000412林达材料科学与工程学院材料科学与工程6182000301艾磊材料科学与工程学院材料科学与工程7182000410黄伟斌材料科学与工程学院材料科学与工程8182000142张彧材料科学与工程学院高分子材料与工程9182000125王嘉怡材料科学与工程学院高分子材料与工程10012004124岳佳明电气工程与自动化学院建筑电气与智能化11012003131熊恒平电气工程与自动化学院智能电网信息工程12012003132杨孔宏电气工程与自动化学院智能电网信息工程13132001225廖洪楷化学学院化学14132001211赵兴昌化学学院化学15132002108方培雄化学学院制药工程16062000203陈文标环境与资源学院安全工程17062000334张蔚芥环境与资源学院地质工程18062000317刘博文环境与资源学院地质工程19062000320普睿环境与资源学院地质工程20062000325魏显权环境与资源学院地质工程21062000302曹沁韬环境与资源学院地质工程22062000303陈彬晖环境与资源学院地质工程23062000318罗光杭环境与资源学院地质工程24062000335张玉印环境与资源学院地质工程25062000301柏顺环境与资源学院地质工程26062000521王士萌环境与资源学院资源循环科学与工程27022000225卢凯杰机械工程及自动化学院机械设计制造及其自动化28022000116林俊豪机械工程及自动化学院机械设计制造及其自动化29022000301包昀卉机械工程及自动化学院机械设计制造及其自动化30022000232沈向炜机械工程及自动化学院机械设计制造及其自动化31152002113余林炜建筑与城乡规划学院城乡规划32292000338张豪格人文社会科学学院学院应用心理学33172009044庄骁厦门工艺美术学院工业设计34172009028吕梦启厦门工艺美术学院工业设计35082000207黄诗瑶生物科学与工程学院生物工程36082000501安埂雷生物科学与工程学院生物医学工程37082000507林其柄生物科学与工程学院生物医学工程38082000528王文龙生物科学与工程学院生物医学工程39082000531王宇生物科学与工程学院生物医学工程40082000529王晓荣生物科学与工程学院生物医学工程41082000420李玺栋生物科学与工程学院食品科学与工程42082000308高佳宁生物科学与工程学院食品科学与工程43082000437郑晓琳生物科学与工程学院食品科学与工程44042002217张若琦石油化工学院过程装备与控制工程45042002232马睿桓石油化工学院过程装备与控制工程46042001508徐阳恺石油化工学院化学工程与工艺47042001201胡可栋石油化工学院化学工程与工艺48042003104高子豪石油化工学院油气储运工程49032002417林卢希数学与计算机科学学院计算机类50032001225贺欣益数学与计算机科学学院数学类51032001302陈祥轩数学与计算机科学学院数学类52032001114王晓武数学与计算科学学院数学类53052006110杨凯茗土木工程学院港口航道与海岸工程54052003115张峣土木工程学院给排水科学与工程55052003116罗英杰土木工程学院给排水科学与工程56052003111史志海土木工程学院给排水科学与工程57052003207陈乐土木工程学院给排水科学与工程58052001131王奥深土木工程学院土木工程59052001133胡劲草土木工程学院土木工程60052007124王湾土木工程学院智能建造61052007115钟宇豪土木工程学院智能建造62112000640彭游物理与信息工程学院电子信息类63112000606高德隆物理与信息工程学院电子信息类64112000638赵逸凡物理与信息工程学院电子信息类65112000601陈国庆物理与信息工程学院电子信息类66112000722魏比亚物理与信息工程学院光电信息科学与工程67112000733张旭昕物理与信息工程学院光电信息科学与工程68112001113黄钰清物理与信息工程学院微电子科学与工程69112001105陈欣宇物理与信息工程学院微电子科学与工程70112001124孙建秋物理与信息工程学院微电子科学与工程71112001350郑怡珩物理与信息工程学院物联网工程72112001325林泽松物理与信息工程学院物联网工程73112001432彭杨波物理与信息工程学院应用物理学74112001445张景昊物理与信息工程学院应用物理学75112001437肖云晗物理与信息工程学院应用物理学76112001402陈瀚物理与信息工程学院应用物理学77112001409范圣洁物理与信息工程学院应用物理学78112000527吴培珩物理与信息工程学院学院电子信息类79112000734张宇硕物理与信息工程学院学院光电信息科学与工程80162001204董则希紫金矿业学院资源勘查工程,[]
关于公布参加2020级数理金融实验班选拔面试学生名单的通知,教研教改,2020-09-23,https://jwch.fzu.edu.cn/info/1037/8176.htm,各学院：根据《福州大学关于开展2020级“数理金融实验班”招生工作的通知》（校教〔2020〕26号）文件精神，学校组织2020级高考理科新生自愿报名，鉴于报名人数多，经研究决定按照学生高考成绩择优70名学生（含同分者，名单附后）参加2020级数理金融班选拔面试。选拔面试时间：9月23日18:00开始，地点：经济与管理学院中楼501、502、504。请有关学院负责通知到位。附件：《参加2020级数理金融实验班选拔面试学生名单》教 务 处2020年9月23日参加2020级数理金融实验班选拔面试学生名单序号学号姓名学院名称专业名称1072006217陈钧垚经济与管理学院金融学2032001102陈延荣数学与计算机科学学院数学类3072006115许颖慧经济与管理学院金融学4072006110吴雨菲经济与管理学院金融5072002211李宛婷经济与管理学院国际经济与贸易6182000208江子学材料科学与工程学院材料科学与工程7092000434邹林颖外国语学院日语8072003117黄怡佳经济与管理学院信息管理与信息系统9072008211赵若琪经济与管理学院物流管理10072003421许琦扬经济与管理学院工业工程11072005222王华玲经济与管理学院会计学12072006118高育俊经济与管理学院金融学13072004111黄舒婧经济与管理学院经济统计学14082000529王晓荣生物科学与工程学院生物医学工程15072003333郑逸茜经济与管理学院电子商务16062000334张蔚芥环境与资源学院地质工程17032001133吴雪静数学与计算机科学学院数学类18072002113林雅思经济与管理学院经济学19182000401曹骏飞材料科学与工程学院材料科学与工程20182000405陈振铭材料科学与工程学院材料科学与工程21072003123刘泽经济与管理学院信息管理与信息系统22032001129吴梅婷数学与计算机科学学院数学类23032001117杨健锋数学与计算机科学学院数学类24032003106陈嘉显数学与计算机科学学院信息安全25022000627陈力萍机械工程及自动化学院车辆工程26072006223邱韵经济与管理学院金融学27092000517赵琳曦外国语学院德语28082000224孙彦泽生物科学与工程学院生物工程29052001203吴辰土木工程学院土木工程30072002117许艳婷经济与管理学院经济学31052003206裴紫欣土木工程学院给排水科学与工程32082000531王宇生物科学与工程学院生物医学工程33042001325邓逸凡石油化工学院化学工程与工艺34072006235褚正阳经济与管理学院金融学35032001321邓景文数学与计算机科学学院数学类36022000232沈向炜机械工程及自动化学院机械设计制造及其自动化37182000311方思滢材料科学与工程学院材料科学与工程38182000125王嘉怡材料科学与工程学院高分子材料与工程39072004122邱锐经济与管理学院经济统计学40072004123邱棠妍经济与管理学院经济统计学41222000230林雯雯软件学院软件工程42052001213严建辉土木工程学院土木工程43072004120潘诗洁经济与管理学院经济统计学44072004128温凯腾经济与管理学院经济统计学45072006131杨胜非经济与管理学院金融学46182000412林达材料科学与工程学院材料科学与工程47042001201胡可栋石油化工学院化学工程与工艺48062000408洪昱翀环境与资源学院人文地理与城乡规划49072006222陈佳晴经济与管理学院金融学50082000427沈泽翰生物科学与工程学院食品科学与工程51082000520尚焱宇生物科学与工程学院生物医学工程52072006219杨雨婷经济与管理学院金融学53072006216苏高弘经济与管理学院金融学54072007106林雅玲经济与管理学院公共管理类55072002115王晓如经济与管理学院经济学56072006212庄佳艳经济与管理学院金融学57072007226魏韬经济与管理学院公共管理58072003408林之晔经济与管理学院工业工程59072003218梁秋经济与管理学院信息管理与信息系统60072003221刘璇烨经济与管理学院信息管理与信息系统61052001415林亦凡土木工程学院土木工程62052001201林晖飏土木工程学院土木工程63052006110杨凯茗土木工程学院港口航道与海岸工程64052005122彭昱通土木工程学院土木工程65072006221姜杰铃经济与管理学院金融学66072004114林晓天经济与管理学院经济统计学67072006227魏瑶经济与管理学院金融学68072003335邹雅婷经济与管理学院电子商务69152001118汪宇建筑与城乡规划学院建筑学70132002113江慧婕化学学院制药工程,[]
关于举办福州大学第二十届数学竞赛暨第十二届全国大学生数学竞赛选拔赛的通知,实践科,2020-09-21,https://jwch.fzu.edu.cn/info/1039/8732.htm,各学院：为了帮助学生梳理大学数学的学习成果，进一步激发大学生学习数学的积极性、激励大学生的创造精神和分析解决问题的能力，将课程学习与课后实践紧密结合，推动我校数学教学体系、内容和方法的改革，同时挖掘人才代表学校参加全国大学生数学竞赛福建赛区选拔赛和全国总决赛，学校决定于2020年11月7日举办福州大学第二十届数学竞赛暨第十二届全国大学生数学竞赛福建赛区选拔赛（以下简称竞赛），现将有关事项通知如下：一、竞赛题型及内容竞赛题型包括选择题、填空题、计算题、判别题、证明题、应用题（竞赛组委会可根据需要选取其中的某些题型）。竞赛内容涵盖《高等数学》（上、下册）、《微积分》（上、下册）的相关知识。参赛者无须预先掌握深入的专门知识，只要学过数学基础课程即可参赛。重点在于考查参赛者的基本能力、创造力和实际应用能力。二、竞赛事宜1.竞赛形式：采取集中闭卷考试方式（满分100分），竞赛组委会将提前发给参赛者准考证，入场竞赛时，参赛者应出示学生证（或身份证）。2.竞赛时间：2020年11月7日上午9：00—11：303.竞赛地点：福州大学旗山校区，晋江校区，至诚学院4.竞赛对象：全日制本科生5.竞赛组别：专业组、非专业组、文科组(1)专业组：应用数学专业、信息与计算科学专业、数理综合班与金融班；(2)非专业组学院（专业）：电气工程与自动化学院，机械工程及自动化学院，数学与计算机科学（软件）学院（非数学类专业），化学学院，石油化工学院，土木工程学院，建筑学院，环境与资源学院，紫金矿业学院，材料科学与工程学院，物理与信息工程学院，生物科学与工程学院，管理学院的物联网工程、电子商务、工业工程、信息管理与信息系统专业，海洋学院有关理工专业，至诚学院理工科专业。(3)文科组学院（专业）：经济管理学院有关文科专业、法学院、外国语学院、人文社会科学学院、马克思主义学院、海洋学院等的有关文科专业，至诚学院文科专业。6.竞赛纪律：为保证竞赛的规范性和公正性，参赛者必须在150分钟内独立完成试卷，凡有违反考试规则行为，一经发现，取消参赛资格，所交答卷无效，并通报其所在学院。三、组织形式1.主办单位：福州大学教务处2.协办单位：福州大学学生工作部（处）、校团委、至诚学院3.承办单位：数学与计算机科学学院、数学公共基础课教学研究中心、高数协会4.竞赛组委会：主持竞赛，负责发动报名、拟定赛题、评卷、评奖等5.各学院：负责做好竞赛的发动、组织、报名和协调等工作6.赞助单位：福建南威软件有限公司四、评选方法1.竞赛组委会将聘请专家组成试卷评阅委员会，评选出各组别一等奖、二等奖、三等奖若干名；获奖比例由竞赛组委会根据参赛的人数来确定。2.为每个获奖的成员分别颁发证书与奖品，获奖学生个人可根据学校有关条例申请学分认定。五、报名方式1.报名时间：自发文之日起至10月31日截止2.注意事项：（1）报名参赛者如无特殊原因，必须参加比赛，否则将由教务处给予通报；（2）报名时，应详细填写报名表（附后）：参赛组别、姓名、学号、专业及班级、联系电话/手机等；（3）报名费用：无。3.报名方式：（1）登录报名网址：https://www.saikr.com/vse/2020fzumath（2）注册账号；（3）填写报名信息并确认报名；（4）若之前就注册过账号，可直接使用原账号登录进行报名；（5）各参赛者请于11月3号后前往注册网址——通知公告查看考场安排。4.咨询电话：陆同学（13067343396)、周老师(13788891911)福州大学教务处2020年9月21日福州大学第二十届数学竞赛组委会成员名单主任：于岩委员：钟春玲、徐宏志、林航、于元隆、傅茂松、朱玉灿、王晶海、陈坚民吕书龙、鲍星华、周勇秘书：鲍星华（兼）组委会秘书处：福州大学数计学院高等数学协会、数学公共基础课教学研究中心,[]
关于开展2021年工程教育专业认证申请工作的通知,质量办,2020-09-21,https://jwch.fzu.edu.cn/info/1040/9055.htm,各学院：根据《中国工程教育专业认证协会关于开展2021年工程教育认证申请工作的通告》（工程教育认证通告〔2020〕6号）文件精神，为进一步推动我校工科专业改革，提高办学质量，现开展2021年工程教育认证申请工作，具体安排如下：一、申请参加认证的专业必须是按照教育部有关规定设立，授予工学学位的全日制四年制本科专业，并已有三届以上（含）毕业生。二、2021年接受认证申请的专业范围包括：教育部《普通高等学校本科专业目录》（2020版）中机械、化工与制药、计算机、电子信息等23个专业类的全部专业（土木类不含建筑环境与能源应用工程专业和给排水科学与工程专业），含基本专业、特设专业和国家控制布点专业（接受认证的具体专业范围见附件1）。其他专业类或专业本次暂不接受认证申请。在受理认证专业范围内的专业，未通过认证申请、未参加过申报工作、认证期已满需要复评的专业均要求申报。三、申请参加认证的专业必须按照要求填写《工程教育认证申请书》（格式见附件2）。四、工程教育认证的标准、程序等相关工作文件，请登陆中国工程教育专业认证协会网站下载，网址http://www.ceeaa.org.cn。五、申请材料一式一份加盖学院公章，于2020年10月15日前送至教务处质量管理办公室（行政北楼西204），电子版发至10556425@qq.com。申请专业负责人需登录工程教育专业认证信息管理系统（http://login.ceeaa.org.cn/）提交认证申请材料，系统提交申请的截止时间为2020年10月20日下午17：00。六、学校联系人及联系方式：联系人：蒋麓，0591-22860935，邮箱：10556425@qq.com。附件：1.2021年接受认证申请的专业类及专业一览表2.工程教育认证申请书（2021版）教务处2020年9月21日,"[{""name"": ""工程教育认证申请书（2021版）.docx"", ""download_times"": 1057, ""url"": ""https://jwch.fzu.edu.cn//system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7605557""}, {""name"": ""工程教育认证申请书（2021版）.docx"", ""download_times"": 1057, ""url"": ""https://jwch.fzu.edu.cn//system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7605557""}, {""name"": ""2021年接受认证申请的专业类及专业一览表.docx"", ""download_times"": 1016, ""url"": ""https://jwch.fzu.edu.cn//system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7605556""}, {""name"": ""2021年接受认证申请的专业类及专业一览表.docx"", ""download_times"": 1016, ""url"": ""https://jwch.fzu.edu.cn//system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7605556""}]"
关于2020级数理综合实验班选拔报名、笔试和面试安排的补充通知,教研教改,2020-09-21,https://jwch.fzu.edu.cn/info/1037/8172.htm,各有关学院：关于2020级数理综合实验班选拔的报名、笔试和面试安排补充如下：1、报名：时间：9月21日，08:30—16:30，地点：旗山校区：物理与信息工程学院202室；铜盘校区：加QQ群“463314164”，线上报名；工艺美院：加QQ群“463314164”，线上报名。2、笔试 （“综合能力测试”考试）；时间：9月22日，18:30-19:30，地点：旗山校区：东2-109；铜盘校区：B111；工艺美院：待定。3、面试：时间： 9月23日，18:00开始，地点：旗山校区：物理与信息工程学院303，305等；铜盘校区：B105、B106；工艺美院：线上面试。望周知。教务处2020年9月21日,[]
关于召开2023-2024学年秋季学期期末本科教育教学工作会议的通知,综合科,2024-01-10,https://jwch.fzu.edu.cn/info/1035/13242.htm,各学院及相关教学单位：兹定于2024年1月12日（星期五）14:30在旗山校区行政南楼123会议室召开全校期末本科教育教学工作会议。请各学院及相关教学单位分管教学院长、教学办主任、教学干事、校教学督导组负责人届时参加。请各单位教学干事负责通知本单位参会人员。福州大学教务处2024年1月10日,[]
关于2023-2024学年第二学期辅修专业选课的通知,教学运行,2024-01-09,https://jwch.fzu.edu.cn/info/1036/13241.htm,各学院：为做好2023-2024学年第二学期的辅修专业选课工作，现将有关事项通知如下：一、时间安排辅修专业选课时间为1月10-12日24：00，补退选和缴费时间为下学期初，请关注后续通知。二、选课方式登录福州大学教务处网站“本科教学系统”，点击【各类选课】下的【辅修选课】菜单进行选课，辅修专业选课采用即选即中方式。三、免听申请1.如遇课程冲突，必须办理免听申请手续，经任课教师审核通过后方可缴费。2.登录“本科教学系统”，点击【辅修选课】菜单预选需要申请免听的课程（在课程前面的下拉框中选择“免听”）。3.预选结束后应主动与任课教师联系，并根据任课教师要求提交相关申请材料（期末选课期间即可与任课教师联系，务必请任课教师在规定时间内进行审核，未通过审核者选课无效）。注册中心2024年1月9日,[]
关于组织参加2024年美国大学生数学建模竞赛通知,实践科,2024-01-08,https://jwch.fzu.edu.cn/info/1039/13231.htm,各学院：为提高大学生的综合素质，培养学生的创新意识及运用数学方法和计算机技术解决实际问题的能力，提高学生熟练用英语撰写竞赛论文的水平，经研究决定，学校由数学与统计学院统一组织、指导学生参加2024年美国大学生数学建模竞赛。学校将从选拔培训、参赛组织、指导教师等方面对参赛队伍给予重点支持，欢迎具备条件的同学踊跃报名参加，并实名（学号+姓名）加入美赛交流群（QQ群号：815052232），具体事项请关注QQ群上通知。2024年美国大学生数学建模竞赛将于北京时间2024年2月2日上午4:00至2024年2月6日上午9:00（美国东部时间2024年2月1日15:00至2024年2月5日20:00）举行，详细的开赛通知及校内报名流程请参见附录文件。联系人：周老师（13788891911），梁老师（13805080114）附录：2024年美国大学生数学建模竞赛介绍及参赛流程福州大学教务处2024年1月8日,"[{""name"": ""附录：2024年2月美国大学生数学建模竞赛介绍及参赛流程.pdf"", ""download_times"": 5165, ""url"": ""https://jwch.fzu.edu.cn//system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14573632""}, {""name"": ""附录：2024年2月美国大学生数学建模竞赛介绍及参赛流程.pdf"", ""download_times"": 5165, ""url"": ""https://jwch.fzu.edu.cn//system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14573632""}]"
关于做好期末复习考试及下学期开学等工作的通知,教学运行,2024-01-03,https://jwch.fzu.edu.cn/info/1036/13221.htm,校教〔2023〕47号各学院、各有关单位:本学期已近尾声，现将本学期期末教学工作安排及下学期开学初有关工作的注意事项通知如下:一、期末考试1.考试安排本学期教学安排至1月19日，2024年1月20日至2月25日放寒假。2024年1月13日至1月19日为期末停课考试时间。各年段停课考试时间内至少应安排二门考试课程，1月18日或19日应排一门考试课程。部分公共课程由教务处统一安排，其他课程的考试时间由各学院自行安排。跨学院合班课程的考试(分类统考)由有关学院协调安排考表。各学院期末考表应在1月5日前报送到教务处。2.考试时间停课考试时间，所有考试时间安排如下：上午:8:30-10:30；下午:2:30-4:30；晚上:7:00-9:00非停课考试周的考试时间以具体公布时间为准。3.考试组织工作及要求为严肃考风考纪，考试期间学院应进一步加强规范考试管理，考试组织工作应按福大教〔2018〕39号《福州大学课程考试管理实施办法》和校教〔2016〕55号《关于加强考试管理和严肃考试纪律的通知》的要求严格执行。各教学楼多媒体教室（公共教学楼、文科楼）已安装标准化考场巡考摄录系统，提供24小时录像及存储服务，学校将定期组织对监控录像进行抽查。学院要重视加强对监考教师的考场职责培训，强调监考教师的工作规范，明确考场规章制度，尽职尽责履行考场监考要求。同时对学生进行考前思想动员和教育，重申校教〔2015〕32号《福州大学考场规则》，做好学生的诚信教育。各考室主监考老师应从本科教学系统中打印相关考场学生名单及考场情况报告单，在开考前认真核对考生信息并要求考生在学生名单上签名（签过名的学生名单与试卷一起留档）。对考试过程中有违纪苗头的学生及时警告纠正，对确有违纪作弊行为的学生，应按学校有关规定及时严肃处理，每场考试监考人员应清楚准确填写《福州大学考场情况报告表》（以下简称报告表）一式两份。若有考试违纪或作弊情况，应于考试结束后一个工作日内将一份报告表及相关违纪作弊材料报送至教务处，另一份随试卷装订；若无考试违纪或作弊情况，两份报告表均随试卷装订。监考教师要严格执行校教〔2015〕32号《福州大学监考人员职责》，若有失职，学院应予批评教育，并按教学事故条例处理，将处理结果报送教务处质量管理科。3.成绩录入学生成绩录入时间为2024年1月6日至2024年1月24日。任课教师必须在这个时间段内完成网上成绩录入之全过程，录入应严格按照系统要求操作，以确保准确性。成绩录入提交后，任课教师应从网上将成绩打印一式二份由本人和系或教研室主任签字确认，一份送交开课学院保存，一份由任课教师保存。4.成绩查询学生查询成绩，首先需通过个人账号、密码登录本科教学管理系统，实事求是对相关课程的任课教师进行教学评价，然后方可查询自己的课程成绩。二、下学期初补考工作1.补考时间：2024年2月24日至3月3日。2.补考安排表中的课程必须是本学期有开设的必修课（不含实践性环节课程），参加补考的对象必须是本学期参加修读课程成绩不及格的和申请期末缓考的学生。3.教务处负责各公共基础课的补考安排（见附表二），其余课程由各学院自行插空安排，请各学院根据实际补考人数，在系统中安排具体考试时间、地点，并将安排表及时公布通知到学生和相关课程所在的院系（教研室），认真做好补考的准备工作。各考室主监考老师应从网上打印相关考场学生名单及考场情况报告单，在开考前认真核对考生信息并要求考生在学生名单上签名。各学院补考安排表应在1月19日前报送到教务处。4．2024年2月24日至3月8日为补考成绩录入时间，任课教师应于这个时间段内完成网上补考成绩录入之全过程。三、下学期开学初工作1.寒假起止时间为2024年1月20日至2024年2月25日。2.2月25日为学生注册时间，2月26日正式上课。学生本人应持学生证到所在学院履行报到手续，不得代办。各学院对逾期注册、迟到、旷课的学生应认真查明原因，严格按学籍管理条例处理，在开学二周内将情况报送教务处。四、毕业班工作1.毕业班电子注册图像采集补拍拟于2024年5月9日进行。2.毕业班学生的毕业答辩工作应在2024年5月31日前完成，毕业班学生的成绩录入与学籍处理的工作务必在2024年6月4日前全部处理完毕。3.本届毕业生按计划要求各学院在2024年6月10日前将确定毕业以及授予学士学位的学生名单等各类材料和电子注册数据报送教务处，以便及时进行毕业及学位资格的审定和按时发放证书。以上各项工作安排均应按时完成，按时报送，认真对待，超过期限将不予受理，延期或上报有误，按教学事故条例进行处理。附:1.表一：2023年秋季学期部分公共基础课期末考试安排2.表二：2023年秋季学期公共基础课补考安排福州大学教务处2023年12月29日附表一2023-2024学年第一学期部分公共基础课期末考试安排具体考场安排和时间在网上公布考试时间考 试 科 目随堂考马克思主义基本原理随堂考习近平新时代中国特色社会主义思想概论随堂考毛泽东思想和中国特色社会主义理论体系概论随堂考中国近现代史纲要随堂考思想道德与法治随堂考大学生心理健康教育随堂考大学应用写作随堂考军事理论随堂考形势与政策12.3下午高等数学A（下）（含独立重修）12.10工程制图E、画法几何12.17上午概率论与数理统计12.17下午大学物理B（下）1.6上午计算机语言类课程（C语言、Access数据库程序设计、Python）1.7上午线性代数与解析几何、线性代数（含独立重修班）1.7下午大学英语（四）1.13上午工程制图A（上）、C（上）、D、F1.14上午大学英语（一）、（三）1.15上、下午大学英语（二）1.18上午大学物理A（下）1.19上午高等数学A（上）、B（上）（含独立重修班）1.19下午高等数学C（上）、D（含独立重修班）附表二2023-2024学年第一学期公共基础课补考安排表具体考场安排和时间会陆续在网上公布课程时间大学英语（二）2月25日上午8:00～10:00大学英语（三）2月25日上午10:20～12:20大学英语（一）2月25日下午14:00～16:00大学英语（四）2月25日下午14:00～16:00大学应用写作2月25日下午16:20～18:20大学生心理健康教育2月25日下午16:20～18:20习近平新时代中国特色社会主义思想概论2月26日晚上19:00～20:40思想道德与法治2月26日晚上19:00～20:40中国近现代史纲要2月27日晚上19:00～20:40马克思主义基本原理2月28日晚上19:00～20:40军事理论2月29日下午14:00～15:00大学生职业生涯规划与管理2月29日下午15:00～16:00形势与政策(旗山）2月29日晚上18:30～19:30(铜盘）2月29日晚上19:00～20:00毛泽东思想和中国特色社会主义理论体系概论2月29日晚上19:00～20:40大学物理A（下）、B（下）3月2日上午8:00～10:00大学物理A（上）、B（上）3月2日上午10:20～12:20计算机语言类课程3月2日下午14:00～16:00工程制图A（上）、C（上）、D、E、F、画法几何3月2日下午16:20～18:20高等数学A（中）、B（下）、C（下）3月2日下午16:20～18:20高等数学A（上）、B（上）、C（上）、D3月3日上午8:00～10:00高等数学A（下）3月3日上午10:20～12:20线性代数与解析几何、线性代数3月3日下午14:00～16:00概率论与数理统计3月3日下午16:20～18:20,[]
关于2023-2024学年第一学期《高等数学C（上）》、《高等数学D》课程期末考试安排的通知,教学运行,2024-01-02,https://jwch.fzu.edu.cn/info/1036/13213.htm,各有关学院：定于1月19日下午进行《高等数学C（上）》、《高等数学D》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。数统学院教务处2024年1月2日,"[{""name"": ""2301高等数学C（上）、D期末考试 1.19下午.xlsx"", ""download_times"": 980, ""url"": ""https://jwch.fzu.edu.cn//system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571714""}, {""name"": ""2301高等数学C（上）、D期末考试 1.19下午.xlsx"", ""download_times"": 980, ""url"": ""https://jwch.fzu.edu.cn//system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571714""}]"
关于2023-2024学年第一学期《高等数学A（上）》、《高等数学B（上）》课程期末考试安排的通知,教学运行,2024-01-02,https://jwch.fzu.edu.cn/info/1036/13212.htm,各有关学院：定于1月19日上午进行《高等数学A（上）》、《高等数学B（上）》课程期末考试，请有关协助监考学院按考表（见附件）安排监考老师并录入系统，及时通知监考老师和学生上系统查看考试信息，以免延误考试。为保证考试的顺利进行，如其他教学安排时间或地点与此次考试冲突，请予以调整。数统学院教务处2024年1月2日,"[{""name"": ""2301高等数学A（上）、B（上）期末考试 1.19上午.xlsx"", ""download_times"": 1123, ""url"": ""https://jwch.fzu.edu.cn//system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571713""}, {""name"": ""2301高等数学A（上）、B（上）期末考试 1.19上午.xlsx"", ""download_times"": 1123, ""url"": ""https://jwch.fzu.edu.cn//system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571713""}]"
